json_name,column_name,path,list_path,subfield_path,var_type,data_type
manifest.js,globalName,"['dataTypes', 'deletedNoteTweet', 'files', 'globalName']","[""dataTypes"", ""deletedNoteTweet"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'deletedNoteTweet', 'files', 'count']","[""dataTypes"", ""deletedNoteTweet"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'deletedTweetHeaders', 'files', 'fileName']","[""dataTypes"", ""deletedTweetHeaders"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'deletedTweetHeaders', 'files', 'globalName']","[""dataTypes"", ""deletedTweetHeaders"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'deletedTweetHeaders', 'files', 'count']","[""dataTypes"", ""deletedTweetHeaders"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'deletedTweets', 'files', 'fileName']","[""dataTypes"", ""deletedTweets"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'deletedTweets', 'files', 'globalName']","[""dataTypes"", ""deletedTweets"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'deletedTweets', 'files', 'count']","[""dataTypes"", ""deletedTweets"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'deviceToken', 'files', 'fileName']","[""dataTypes"", ""deviceToken"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'deviceToken', 'files', 'globalName']","[""dataTypes"", ""deviceToken"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'deviceToken', 'files', 'count']","[""dataTypes"", ""deviceToken"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'directMessageGroupHeaders', 'files', 'fileName']","[""dataTypes"", ""directMessageGroupHeaders"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'directMessageGroupHeaders', 'files', 'globalName']","[""dataTypes"", ""directMessageGroupHeaders"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'directMessageGroupHeaders', 'files', 'count']","[""dataTypes"", ""directMessageGroupHeaders"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'directMessageHeaders', 'files', 'fileName']","[""dataTypes"", ""directMessageHeaders"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'directMessageHeaders', 'files', 'globalName']","[""dataTypes"", ""directMessageHeaders"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'directMessageHeaders', 'files', 'count']","[""dataTypes"", ""directMessageHeaders"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'directMessageMute', 'files', 'fileName']","[""dataTypes"", ""directMessageMute"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'directMessageMute', 'files', 'globalName']","[""dataTypes"", ""directMessageMute"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'directMessageMute', 'files', 'count']","[""dataTypes"", ""directMessageMute"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'directMessages', 'files', 'fileName']","[""dataTypes"", ""directMessages"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'directMessages', 'files', 'globalName']","[""dataTypes"", ""directMessages"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'directMessages', 'files', 'count']","[""dataTypes"", ""directMessages"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'directMessagesGroup', 'files', 'fileName']","[""dataTypes"", ""directMessagesGroup"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'directMessagesGroup', 'files', 'globalName']","[""dataTypes"", ""directMessagesGroup"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'directMessagesGroup', 'files', 'count']","[""dataTypes"", ""directMessagesGroup"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'emailAddressChange', 'files', 'fileName']","[""dataTypes"", ""emailAddressChange"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'emailAddressChange', 'files', 'globalName']","[""dataTypes"", ""emailAddressChange"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'emailAddressChange', 'files', 'count']","[""dataTypes"", ""emailAddressChange"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'expandedProfile', 'files', 'fileName']","[""dataTypes"", ""expandedProfile"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'expandedProfile', 'files', 'globalName']","[""dataTypes"", ""expandedProfile"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'expandedProfile', 'files', 'count']","[""dataTypes"", ""expandedProfile"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'follower', 'files', 'fileName']","[""dataTypes"", ""follower"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'follower', 'files', 'globalName']","[""dataTypes"", ""follower"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'follower', 'files', 'count']","[""dataTypes"", ""follower"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'following', 'files', 'fileName']","[""dataTypes"", ""following"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'following', 'files', 'globalName']","[""dataTypes"", ""following"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'following', 'files', 'count']","[""dataTypes"", ""following"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'grokChatItem', 'files', 'fileName']","[""dataTypes"", ""grokChatItem"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'grokChatItem', 'files', 'globalName']","[""dataTypes"", ""grokChatItem"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'grokChatItem', 'files', 'count']","[""dataTypes"", ""grokChatItem"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'ipAudit', 'files', 'fileName']","[""dataTypes"", ""ipAudit"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'ipAudit', 'files', 'globalName']","[""dataTypes"", ""ipAudit"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'ipAudit', 'files', 'count']","[""dataTypes"", ""ipAudit"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'keyRegistry', 'files', 'fileName']","[""dataTypes"", ""keyRegistry"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'keyRegistry', 'files', 'globalName']","[""dataTypes"", ""keyRegistry"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'keyRegistry', 'files', 'count']","[""dataTypes"", ""keyRegistry"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'like', 'files', 'fileName']","[""dataTypes"", ""like"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'like', 'files', 'globalName']","[""dataTypes"", ""like"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'like', 'files', 'count']","[""dataTypes"", ""like"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'listsCreated', 'files', 'fileName']","[""dataTypes"", ""listsCreated"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'listsCreated', 'files', 'globalName']","[""dataTypes"", ""listsCreated"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'listsCreated', 'files', 'count']","[""dataTypes"", ""listsCreated"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'listsMember', 'files', 'fileName']","[""dataTypes"", ""listsMember"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'listsMember', 'files', 'globalName']","[""dataTypes"", ""listsMember"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'listsMember', 'files', 'count']","[""dataTypes"", ""listsMember"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'listsSubscribed', 'files', 'fileName']","[""dataTypes"", ""listsSubscribed"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'listsSubscribed', 'files', 'globalName']","[""dataTypes"", ""listsSubscribed"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'listsSubscribed', 'files', 'count']","[""dataTypes"", ""listsSubscribed"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'moment', 'files', 'fileName']","[""dataTypes"", ""moment"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'moment', 'files', 'globalName']","[""dataTypes"", ""moment"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'moment', 'files', 'count']","[""dataTypes"", ""moment"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'mute', 'files', 'fileName']","[""dataTypes"", ""mute"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'mute', 'files', 'globalName']","[""dataTypes"", ""mute"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'mute', 'files', 'count']","[""dataTypes"", ""mute"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'niDevices', 'files', 'fileName']","[""dataTypes"", ""niDevices"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'niDevices', 'files', 'globalName']","[""dataTypes"", ""niDevices"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'niDevices', 'files', 'count']","[""dataTypes"", ""niDevices"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'noteTweet', 'files', 'fileName']","[""dataTypes"", ""noteTweet"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'noteTweet', 'files', 'globalName']","[""dataTypes"", ""noteTweet"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'noteTweet', 'files', 'count']","[""dataTypes"", ""noteTweet"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'periscopeAccountInformation', 'files', 'fileName']","[""dataTypes"", ""periscopeAccountInformation"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'periscopeAccountInformation', 'files', 'globalName']","[""dataTypes"", ""periscopeAccountInformation"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'periscopeAccountInformation', 'files', 'count']","[""dataTypes"", ""periscopeAccountInformation"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'periscopeBanInformation', 'files', 'fileName']","[""dataTypes"", ""periscopeBanInformation"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'periscopeBanInformation', 'files', 'globalName']","[""dataTypes"", ""periscopeBanInformation"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'periscopeBanInformation', 'files', 'count']","[""dataTypes"", ""periscopeBanInformation"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'periscopeBroadcastMetadata', 'files', 'fileName']","[""dataTypes"", ""periscopeBroadcastMetadata"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'periscopeBroadcastMetadata', 'files', 'globalName']","[""dataTypes"", ""periscopeBroadcastMetadata"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'periscopeBroadcastMetadata', 'files', 'count']","[""dataTypes"", ""periscopeBroadcastMetadata"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'periscopeCommentsMadeByUser', 'files', 'fileName']","[""dataTypes"", ""periscopeCommentsMadeByUser"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'periscopeCommentsMadeByUser', 'files', 'globalName']","[""dataTypes"", ""periscopeCommentsMadeByUser"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'periscopeCommentsMadeByUser', 'files', 'count']","[""dataTypes"", ""periscopeCommentsMadeByUser"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'periscopeExpiredBroadcasts', 'files', 'fileName']","[""dataTypes"", ""periscopeExpiredBroadcasts"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'periscopeExpiredBroadcasts', 'files', 'globalName']","[""dataTypes"", ""periscopeExpiredBroadcasts"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'periscopeExpiredBroadcasts', 'files', 'count']","[""dataTypes"", ""periscopeExpiredBroadcasts"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'periscopeFollowers', 'files', 'fileName']","[""dataTypes"", ""periscopeFollowers"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'periscopeFollowers', 'files', 'globalName']","[""dataTypes"", ""periscopeFollowers"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'periscopeFollowers', 'files', 'count']","[""dataTypes"", ""periscopeFollowers"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'periscopeProfileDescription', 'files', 'fileName']","[""dataTypes"", ""periscopeProfileDescription"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'periscopeProfileDescription', 'files', 'globalName']","[""dataTypes"", ""periscopeProfileDescription"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'periscopeProfileDescription', 'files', 'count']","[""dataTypes"", ""periscopeProfileDescription"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'personalization', 'files', 'fileName']","[""dataTypes"", ""personalization"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'personalization', 'files', 'globalName']","[""dataTypes"", ""personalization"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'personalization', 'files', 'count']","[""dataTypes"", ""personalization"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'phoneNumber', 'files', 'fileName']","[""dataTypes"", ""phoneNumber"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'phoneNumber', 'files', 'globalName']","[""dataTypes"", ""phoneNumber"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'phoneNumber', 'files', 'count']","[""dataTypes"", ""phoneNumber"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'productDrop', 'files', 'fileName']","[""dataTypes"", ""productDrop"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'productDrop', 'files', 'globalName']","[""dataTypes"", ""productDrop"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'productDrop', 'files', 'count']","[""dataTypes"", ""productDrop"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'productSet', 'files', 'fileName']","[""dataTypes"", ""productSet"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'productSet', 'files', 'globalName']","[""dataTypes"", ""productSet"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'productSet', 'files', 'count']","[""dataTypes"", ""productSet"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'professionalData', 'files', 'fileName']","[""dataTypes"", ""professionalData"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'professionalData', 'files', 'globalName']","[""dataTypes"", ""professionalData"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'professionalData', 'files', 'count']","[""dataTypes"", ""professionalData"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'profile', 'files', 'fileName']","[""dataTypes"", ""profile"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'profile', 'files', 'globalName']","[""dataTypes"", ""profile"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'profile', 'files', 'count']","[""dataTypes"", ""profile"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'protectedHistory', 'files', 'fileName']","[""dataTypes"", ""protectedHistory"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'protectedHistory', 'files', 'globalName']","[""dataTypes"", ""protectedHistory"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'protectedHistory', 'files', 'count']","[""dataTypes"", ""protectedHistory"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'replyPrompt', 'files', 'fileName']","[""dataTypes"", ""replyPrompt"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'replyPrompt', 'files', 'globalName']","[""dataTypes"", ""replyPrompt"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'replyPrompt', 'files', 'count']","[""dataTypes"", ""replyPrompt"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'savedSearch', 'files', 'fileName']","[""dataTypes"", ""savedSearch"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'savedSearch', 'files', 'globalName']","[""dataTypes"", ""savedSearch"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'savedSearch', 'files', 'count']","[""dataTypes"", ""savedSearch"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'screenNameChange', 'files', 'fileName']","[""dataTypes"", ""screenNameChange"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'screenNameChange', 'files', 'globalName']","[""dataTypes"", ""screenNameChange"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'screenNameChange', 'files', 'count']","[""dataTypes"", ""screenNameChange"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'shopModule', 'files', 'fileName']","[""dataTypes"", ""shopModule"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'shopModule', 'files', 'globalName']","[""dataTypes"", ""shopModule"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'shopModule', 'files', 'count']","[""dataTypes"", ""shopModule"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'shopifyAccount', 'files', 'fileName']","[""dataTypes"", ""shopifyAccount"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'shopifyAccount', 'files', 'globalName']","[""dataTypes"", ""shopifyAccount"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'shopifyAccount', 'files', 'count']","[""dataTypes"", ""shopifyAccount"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'smartblock', 'files', 'fileName']","[""dataTypes"", ""smartblock"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'smartblock', 'files', 'globalName']","[""dataTypes"", ""smartblock"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'smartblock', 'files', 'count']","[""dataTypes"", ""smartblock"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'spacesMetadata', 'files', 'fileName']","[""dataTypes"", ""spacesMetadata"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'spacesMetadata', 'files', 'globalName']","[""dataTypes"", ""spacesMetadata"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'spacesMetadata', 'files', 'count']","[""dataTypes"", ""spacesMetadata"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'sso', 'files', 'fileName']","[""dataTypes"", ""sso"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'sso', 'files', 'globalName']","[""dataTypes"", ""sso"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'sso', 'files', 'count']","[""dataTypes"", ""sso"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'tweetHeaders', 'files', 'fileName']","[""dataTypes"", ""tweetHeaders"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'tweetHeaders', 'files', 'globalName']","[""dataTypes"", ""tweetHeaders"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'tweetHeaders', 'files', 'count']","[""dataTypes"", ""tweetHeaders"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'tweetdeck', 'files', 'fileName']","[""dataTypes"", ""tweetdeck"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'tweetdeck', 'files', 'globalName']","[""dataTypes"", ""tweetdeck"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'tweetdeck', 'files', 'count']","[""dataTypes"", ""tweetdeck"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'tweets', 'files', 'fileName']","[""dataTypes"", ""tweets"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'tweets', 'files', 'globalName']","[""dataTypes"", ""tweets"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'tweets', 'files', 'count']","[""dataTypes"", ""tweets"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'twitterShop', 'files', 'fileName']","[""dataTypes"", ""twitterShop"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'twitterShop', 'files', 'globalName']","[""dataTypes"", ""twitterShop"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'twitterShop', 'files', 'count']","[""dataTypes"", ""twitterShop"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'userLinkClicks', 'files', 'fileName']","[""dataTypes"", ""userLinkClicks"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'userLinkClicks', 'files', 'globalName']","[""dataTypes"", ""userLinkClicks"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'userLinkClicks', 'files', 'count']","[""dataTypes"", ""userLinkClicks"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'verified', 'files', 'fileName']","[""dataTypes"", ""verified"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'verified', 'files', 'globalName']","[""dataTypes"", ""verified"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'verified', 'files', 'count']","[""dataTypes"", ""verified"", ""files""]","""count""",list,string
manifest.js,fileName,"['dataTypes', 'verifiedOrganization', 'files', 'fileName']","[""dataTypes"", ""verifiedOrganization"", ""files""]","""fileName""",list,string
manifest.js,globalName,"['dataTypes', 'verifiedOrganization', 'files', 'globalName']","[""dataTypes"", ""verifiedOrganization"", ""files""]","""globalName""",list,string
manifest.js,count,"['dataTypes', 'verifiedOrganization', 'files', 'count']","[""dataTypes"", ""verifiedOrganization"", ""files""]","""count""",list,string
key-registry.js,userAgent,"['keyRegistryData', 'registeredDevices', 'deviceMetadataList', 'userAgent']","[""keyRegistryData"", ""registeredDevices"", ""deviceMetadataList""]","""userAgent""",list,string
key-registry.js,registrationToken,"['keyRegistryData', 'registeredDevices', 'deviceMetadataList', 'registrationToken']","[""keyRegistryData"", ""registeredDevices"", ""deviceMetadataList""]","""registrationToken""",list,string
key-registry.js,identityKey,"['keyRegistryData', 'registeredDevices', 'deviceMetadataList', 'identityKey']","[""keyRegistryData"", ""registeredDevices"", ""deviceMetadataList""]","""identityKey""",list,string
key-registry.js,createdAt,"['keyRegistryData', 'registeredDevices', 'deviceMetadataList', 'createdAt']","[""keyRegistryData"", ""registeredDevices"", ""deviceMetadataList""]","""createdAt""",list,string
key-registry.js,deviceId,"['keyRegistryData', 'registeredDevices', 'deviceMetadataList', 'deviceId']","[""keyRegistryData"", ""registeredDevices"", ""deviceMetadataList""]","""deviceId""",list,string
sso.js,nan,nan,nan,nan,nan,nan
smartblock.js,nan,nan,nan,nan,nan,nan
periscope-profile-description.js,nan,nan,nan,nan,nan,nan
spaces-metadata.js,nan,nan,nan,nan,nan,nan
periscope-expired-broadcasts.js,nan,nan,nan,nan,nan,nan
saved-search.js,nan,nan,nan,nan,nan,nan
reply-prompt.js,nan,nan,nan,nan,nan,nan
periscope-followers.js,nan,nan,nan,nan,nan,nan
user-link-clicks.js,nan,nan,nan,nan,nan,nan
professional-data.js,nan,nan,nan,nan,nan,nan
product-drop.js,nan,nan,nan,nan,nan,nan
product-set.js,nan,nan,nan,nan,nan,nan
shopify-account.js,nan,nan,nan,nan,nan,nan
article.js,nan,nan,nan,nan,nan,nan
community-note-tombstone.js,nan,nan,nan,nan,nan,nan
shop-module.js,nan,nan,nan,nan,nan,nan
twitter-shop.js,nan,nan,nan,nan,nan,nan
community-note-rating.js,nan,nan,nan,nan,nan,nan
audio-video-calls-in-dm.js,nan,nan,nan,nan,nan,nan
periscope-broadcast-metadata.js,nan,nan,nan,nan,nan,nan
community-tweet.js,nan,nan,nan,nan,nan,nan
protected-history.js,nan,nan,nan,nan,nan,nan
phone-number.js,nan,nan,nan,nan,nan,nan
branch-links.js,nan,nan,nan,nan,nan,nan
catalog-item.js,nan,nan,nan,nan,nan,nan
contact.js,nan,nan,nan,nan,nan,nan
audio-video-calls-in-dm-recipient-sessions.js,nan,nan,nan,nan,nan,nan
ad-online-conversions-unattributed.js,nan,nan,nan,nan,nan,nan
mute.js,nan,nan,nan,nan,nan,nan
deleted-note-tweet.js,nan,nan,nan,nan,nan,nan
direct-message-group-headers.js,nan,nan,nan,nan,nan,nan
tweetdeck.js,nan,nan,nan,nan,nan,nan
app.js,nan,nan,nan,nan,nan,nan
direct-message-mute.js,nan,nan,nan,nan,nan,nan
ad-impressions.js,nan,nan,nan,nan,nan,nan
community-note.js,nan,nan,nan,nan,nan,nan
lists-member.js,nan,nan,nan,nan,nan,nan
periscope-account-information.js,nan,nan,nan,nan,nan,nan
note-tweet.js,nan,nan,nan,nan,nan,nan
direct-messages.js,nan,nan,nan,nan,nan,nan
connected-application.js,nan,nan,nan,nan,nan,nan
article-metadata.js,nan,nan,nan,nan,nan,nan
periscope-ban-information.js,nan,nan,nan,nan,nan,nan
account-suspension.js,nan,nan,nan,nan,nan,nan
ad-mobile-conversions-attributed.js,nan,nan,nan,nan,nan,nan
block.js,nan,nan,nan,nan,nan,nan
direct-messages-group.js,nan,nan,nan,nan,nan,nan
ad-online-conversions-attributed.js,nan,nan,nan,nan,nan,nan
commerce-catalog.js,nan,nan,nan,nan,nan,nan
direct-message-headers.js,nan,nan,nan,nan,nan,nan
moment.js,nan,nan,nan,nan,nan,nan
ad-mobile-conversions-unattributed.js,nan,nan,nan,nan,nan,nan
deleted-tweet-headers.js,nan,nan,nan,nan,nan,nan
deleted-tweets.js,nan,nan,nan,nan,nan,nan
lists-subscribed.js,nan,nan,nan,nan,nan,nan
lists-created.js,nan,nan,nan,nan,nan,nan
ni-devices.js,nan,nan,nan,nan,nan,nan
ad-engagements.js,nan,nan,nan,nan,nan,nan
periscope-comments-made-by-user.js,nan,nan,nan,nan,nan,nan
grok-chat-item.js,nan,nan,nan,nan,nan,nan
